Student_ID,Year,Attendance_Y1_S1,Attendance_Y1_S2,Maths_Y1_Score,Maths_Y1_Credit,Physics_Y1_Score,Physics_Y1_Credit,Chemistry_Y1_Score,Chemistry_Y1_Credit,English_Y1_Score,English_Y1_Credit,Computer_Y1_Score,Computer_Y1_Credit,Percentage,Avg_Attendance,Result,Risk,Attendance_Y2_S1,Attendance_Y2_S2,Data Structures_Y2_Score,Data Structures_Y2_Credit,Maths_Y2_Score,Maths_Y2_Credit,Python Programming_Y2_Score,Python Programming_Y2_Credit,Operating Systems_Y2_Score,Operating Systems_Y2_Credit,Computer Networks_Y2_Score,Computer Networks_Y2_Credit,Attendance_Y3_S1,Attendance_Y3_S2,Machine Learning_Y3_Score,Machine Learning_Y3_Credit,DBMS_Y3_Score,DBMS_Y3_Credit,Web Technologies_Y3_Score,Web Technologies_Y3_Credit,Probability_Y3_Score,Probability_Y3_Credit,AI Basics_Y3_Score,AI Basics_Y3_Credit,Attendance_Y4_S1,Attendance_Y4_S2,Deep Learning_Y4_Score,Deep Learning_Y4_Credit,AI Ethics_Y4_Score,AI Ethics_Y4_Credit,Cloud Computing_Y4_Score,Cloud Computing_Y4_Credit,NLP_Y4_Score,NLP_Y4_Credit,Capstone Project_Y4_Score,Capstone Project_Y4_Credit
Y3_S014,3,85,54,39,2,68,3,66,4,96,3,72,4,68.84,74.0,Pass,0,65.0,96.0,85.0,4.0,38.0,4.0,52.0,4.0,90.0,3.0,53.0,4.0,70.0,74.0,62.0,3.0,86.0,3.0,99.0,3.0,52.0,3.0,86.0,2.0,,,,,,,,,,,,
Y3_S015,3,53,75,38,2,87,4,64,2,50,4,81,3,69.23,65.33,Pass,0,76.0,79.0,44.0,3.0,61.0,4.0,57.0,4.0,93.0,4.0,48.0,4.0,59.0,50.0,67.0,3.0,80.0,2.0,82.0,4.0,99.0,3.0,87.0,2.0,,,,,,,,,,,,
Y3_S016,3,57,87,80,4,50,4,53,3,74,3,58,2,65.28,73.67,Pass,0,48.0,88.0,90.0,4.0,97.0,3.0,54.0,4.0,96.0,4.0,31.0,2.0,69.0,93.0,99.0,3.0,56.0,2.0,47.0,3.0,30.0,2.0,32.0,4.0,,,,,,,,,,,,
Y3_S017,3,48,85,66,4,44,3,85,4,39,3,78,2,58.55,70.17,Pass,0,63.0,74.0,34.0,4.0,60.0,3.0,52.0,2.0,69.0,3.0,67.0,2.0,80.0,71.0,98.0,2.0,46.0,4.0,76.0,2.0,42.0,4.0,53.0,2.0,,,,,,,,,,,,
Y3_S018,3,53,86,33,2,75,3,72,2,39,2,88,4,65.4,72.0,Pass,0,72.0,47.0,84.0,3.0,87.0,2.0,44.0,3.0,53.0,3.0,93.0,4.0,80.0,94.0,53.0,4.0,66.0,3.0,68.0,4.0,55.0,2.0,33.0,2.0,,,,,,,,,,,,
Y3_S019,3,45,87,79,3,40,3,88,3,65,4,50,2,74.39,61.5,Fail,1,53.0,55.0,99.0,2.0,99.0,2.0,85.0,4.0,66.0,4.0,76.0,3.0,49.0,80.0,61.0,3.0,93.0,4.0,71.0,3.0,59.0,2.0,89.0,2.0,,,,,,,,,,,,
Y3_S020,3,45,45,62,3,54,3,88,2,70,3,86,2,62.89,59.17,Fail,1,92.0,52.0,78.0,4.0,85.0,2.0,41.0,2.0,35.0,2.0,94.0,2.0,45.0,76.0,32.0,2.0,48.0,4.0,58.0,3.0,31.0,2.0,85.0,2.0,,,,,,,,,,,,
Y3_S021,3,90,80,90,2,78,3,32,4,86,3,97,2,68.09,83.83,Pass,0,94.0,81.0,75.0,3.0,44.0,2.0,40.0,4.0,49.0,3.0,53.0,2.0,98.0,60.0,94.0,2.0,46.0,3.0,90.0,4.0,80.0,4.0,90.0,3.0,,,,,,,,,,,,
Y3_S022,3,75,71,41,3,60,2,82,2,75,2,36,4,61.33,84.67,Pass,0,96.0,99.0,60.0,4.0,65.0,3.0,83.0,4.0,46.0,2.0,59.0,4.0,85.0,82.0,51.0,2.0,72.0,4.0,56.0,2.0,75.0,2.0,64.0,2.0,,,,,,,,,,,,
Y3_S023,3,70,80,48,3,74,3,51,4,87,4,57,2,72.07,75.0,Pass,0,88.0,80.0,72.0,2.0,95.0,2.0,69.0,3.0,90.0,2.0,90.0,4.0,46.0,86.0,72.0,3.0,71.0,2.0,86.0,2.0,96.0,3.0,42.0,4.0,,,,,,,,,,,,
Y3_S024,3,51,53,83,3,90,4,31,3,60,2,40,2,68.94,62.67,Fail,1,51.0,75.0,77.0,3.0,76.0,3.0,82.0,4.0,48.0,2.0,35.0,4.0,93.0,53.0,79.0,2.0,41.0,4.0,83.0,3.0,98.0,4.0,88.0,4.0,,,,,,,,,,,,
Y3_S025,3,68,99,86,2,68,3,97,4,74,2,50,4,74.44,86.5,Pass,0,65.0,96.0,72.0,4.0,73.0,3.0,93.0,4.0,98.0,3.0,57.0,2.0,96.0,95.0,82.0,4.0,46.0,4.0,76.0,3.0,85.0,4.0,47.0,2.0,,,,,,,,,,,,
Y3_S026,3,79,97,87,4,88,2,32,4,66,4,58,2,63.11,77.5,Pass,0,77.0,80.0,90.0,2.0,33.0,2.0,43.0,3.0,62.0,3.0,77.0,4.0,67.0,65.0,52.0,2.0,72.0,4.0,55.0,2.0,67.0,4.0,58.0,4.0,,,,,,,,,,,,
Y3_S027,3,99,47,94,2,48,3,78,3,86,4,43,2,66.86,70.0,Pass,0,57.0,82.0,41.0,4.0,80.0,3.0,68.0,2.0,62.0,2.0,98.0,3.0,75.0,60.0,60.0,2.0,75.0,2.0,81.0,3.0,70.0,4.0,32.0,4.0,,,,,,,,,,,,
Y3_S028,3,94,96,63,2,57,4,42,2,98,4,90,4,73.02,74.67,Pass,0,68.0,66.0,90.0,4.0,59.0,3.0,85.0,2.0,36.0,2.0,98.0,2.0,72.0,52.0,81.0,3.0,98.0,2.0,98.0,3.0,55.0,2.0,33.0,4.0,,,,,,,,,,,,
Y3_S029,3,98,70,62,2,49,2,74,4,91,4,71,2,59.07,68.33,Pass,0,86.0,53.0,32.0,4.0,38.0,3.0,80.0,3.0,32.0,3.0,53.0,2.0,57.0,46.0,50.0,4.0,76.0,3.0,62.0,2.0,68.0,3.0,38.0,2.0,,,,,,,,,,,,
Y3_S030,3,69,77,31,4,49,3,99,2,97,3,32,4,55.91,75.83,Pass,0,95.0,62.0,55.0,2.0,66.0,2.0,56.0,2.0,33.0,3.0,66.0,4.0,77.0,75.0,84.0,2.0,41.0,4.0,61.0,2.0,67.0,3.0,48.0,3.0,,,,,,,,,,,,
Y3_S031,3,77,54,93,3,97,4,72,4,81,2,48,2,70.12,59.33,Fail,1,66.0,53.0,38.0,2.0,56.0,2.0,73.0,2.0,74.0,3.0,62.0,2.0,56.0,50.0,70.0,4.0,34.0,4.0,47.0,2.0,94.0,4.0,83.0,2.0,,,,,,,,,,,,
Y3_S032,3,52,47,54,3,98,4,69,4,79,2,62,4,65.76,61.67,Fail,1,62.0,83.0,45.0,4.0,67.0,2.0,36.0,3.0,82.0,4.0,61.0,3.0,66.0,60.0,81.0,2.0,45.0,2.0,93.0,4.0,42.0,2.0,41.0,2.0,,,,,,,,,,,,
Y3_S033,3,47,79,62,2,79,2,79,2,68,4,74,2,70.41,69.5,Pass,0,78.0,90.0,96.0,2.0,43.0,4.0,52.0,4.0,90.0,4.0,56.0,3.0,54.0,69.0,45.0,2.0,84.0,2.0,90.0,3.0,78.0,2.0,81.0,3.0,,,,,,,,,,,,
Y3_S034,3,76,94,72,2,37,4,94,2,41,2,70,4,63.1,71.5,Pass,0,51.0,67.0,98.0,2.0,59.0,2.0,35.0,2.0,48.0,2.0,95.0,3.0,60.0,81.0,61.0,2.0,76.0,3.0,72.0,3.0,65.0,3.0,39.0,4.0,,,,,,,,,,,,
Y3_S035,3,77,73,34,2,30,4,32,4,64,4,96,2,56.2,79.0,Pass,0,74.0,83.0,72.0,2.0,89.0,3.0,69.0,2.0,58.0,3.0,48.0,4.0,80.0,87.0,44.0,2.0,70.0,4.0,65.0,2.0,62.0,2.0,43.0,4.0,,,,,,,,,,,,
Y3_S036,3,96,63,76,3,33,3,38,2,89,3,83,3,74.76,72.33,Pass,0,92.0,75.0,66.0,4.0,56.0,3.0,95.0,2.0,90.0,2.0,80.0,3.0,63.0,45.0,69.0,3.0,95.0,3.0,77.0,4.0,84.0,4.0,89.0,3.0,,,,,,,,,,,,
Y3_S037,3,48,55,38,3,31,4,99,2,88,4,57,3,67.07,65.83,Pass,0,68.0,92.0,73.0,2.0,85.0,3.0,80.0,3.0,70.0,3.0,54.0,2.0,46.0,86.0,94.0,2.0,38.0,2.0,67.0,2.0,71.0,2.0,75.0,3.0,,,,,,,,,,,,
Y3_S038,3,69,62,99,3,44,2,72,2,86,4,46,3,72.11,65.17,Pass,0,76.0,66.0,84.0,4.0,86.0,2.0,76.0,4.0,91.0,3.0,58.0,3.0,45.0,73.0,77.0,2.0,64.0,4.0,75.0,4.0,74.0,2.0,39.0,3.0,,,,,,,,,,,,
Y3_S039,3,50,52,54,4,69,4,75,4,75,3,42,2,61.93,60.5,Fail,1,65.0,45.0,48.0,2.0,89.0,2.0,33.0,3.0,32.0,4.0,81.0,2.0,79.0,72.0,99.0,3.0,84.0,2.0,45.0,4.0,53.0,2.0,70.0,3.0,,,,,,,,,,,,
Y3_S040,3,57,91,98,2,60,3,47,4,55,2,89,3,74.33,71.33,Pass,0,77.0,69.0,85.0,4.0,88.0,3.0,68.0,2.0,92.0,3.0,46.0,3.0,83.0,51.0,83.0,2.0,64.0,4.0,90.0,2.0,97.0,2.0,77.0,3.0,,,,,,,,,,,,
Y3_S041,3,75,48,67,2,92,4,30,4,91,2,91,4,69.11,70.67,Pass,0,57.0,79.0,72.0,3.0,85.0,4.0,80.0,3.0,45.0,3.0,36.0,2.0,80.0,85.0,71.0,2.0,36.0,4.0,89.0,4.0,66.0,3.0,84.0,2.0,,,,,,,,,,,,
Y3_S042,3,84,85,85,2,35,3,47,4,36,3,37,4,52.7,71.67,Pass,0,51.0,85.0,69.0,4.0,46.0,3.0,81.0,3.0,33.0,2.0,35.0,3.0,70.0,55.0,46.0,4.0,60.0,2.0,64.0,4.0,47.0,4.0,91.0,2.0,,,,,,,,,,,,
Y3_S043,3,85,71,64,2,64,4,38,4,50,4,80,4,59.98,71.0,Pass,0,99.0,67.0,73.0,2.0,54.0,4.0,76.0,4.0,85.0,3.0,40.0,4.0,59.0,45.0,36.0,2.0,78.0,2.0,58.0,3.0,74.0,4.0,41.0,4.0,,,,,,,,,,,,
Y3_S044,3,76,98,49,4,80,2,65,4,30,3,56,2,63.65,79.5,Pass,0,91.0,84.0,43.0,2.0,35.0,2.0,84.0,4.0,58.0,2.0,99.0,4.0,60.0,68.0,52.0,3.0,83.0,2.0,70.0,2.0,46.0,2.0,85.0,2.0,,,,,,,,,,,,
Y3_S045,3,74,88,84,4,58,3,65,4,36,3,67,4,70.29,73.5,Pass,0,82.0,60.0,95.0,4.0,72.0,3.0,91.0,4.0,53.0,4.0,97.0,2.0,88.0,49.0,84.0,2.0,59.0,2.0,55.0,4.0,55.0,2.0,82.0,3.0,,,,,,,,,,,,
Y3_S046,3,47,87,36,2,78,2,70,3,83,4,98,2,67.09,69.17,Pass,0,79.0,71.0,56.0,3.0,42.0,4.0,64.0,2.0,83.0,2.0,70.0,3.0,66.0,65.0,40.0,3.0,79.0,2.0,95.0,3.0,32.0,4.0,97.0,4.0,,,,,,,,,,,,
Y3_S047,3,94,64,54,3,40,2,46,3,52,2,31,4,55.48,69.17,Pass,0,71.0,46.0,33.0,2.0,42.0,4.0,95.0,3.0,60.0,3.0,39.0,2.0,86.0,54.0,52.0,4.0,61.0,3.0,58.0,2.0,81.0,4.0,75.0,3.0,,,,,,,,,,,,
Y3_S048,3,81,64,90,2,99,4,92,2,32,3,39,4,62.28,62.67,Fail,1,56.0,51.0,46.0,2.0,93.0,3.0,55.0,4.0,62.0,3.0,76.0,4.0,79.0,45.0,54.0,2.0,61.0,4.0,41.0,4.0,30.0,4.0,99.0,2.0,,,,,,,,,,,,
Y3_S049,3,69,66,68,4,97,3,76,4,50,2,85,2,70.37,61.5,Fail,1,46.0,51.0,78.0,2.0,63.0,2.0,55.0,3.0,92.0,4.0,70.0,3.0,78.0,59.0,39.0,4.0,71.0,2.0,86.0,4.0,46.0,2.0,65.0,2.0,,,,,,,,,,,,
Y3_S050,3,60,80,77,4,99,3,97,3,51,2,35,3,73.57,67.0,Pass,0,55.0,68.0,32.0,3.0,89.0,3.0,92.0,2.0,81.0,4.0,43.0,2.0,52.0,87.0,97.0,4.0,39.0,4.0,86.0,3.0,95.0,3.0,79.0,3.0,,,,,,,,,,,,
Y3_S051,3,60,98,72,3,51,4,95,4,48,3,54,3,65.53,75.5,Pass,0,67.0,97.0,40.0,4.0,97.0,2.0,92.0,3.0,74.0,4.0,90.0,4.0,78.0,53.0,31.0,3.0,34.0,3.0,98.0,3.0,34.0,4.0,97.0,2.0,,,,,,,,,,,,
Y3_S052,3,53,73,51,4,39,3,90,4,39,3,91,2,72.75,59.5,Fail,1,49.0,50.0,92.0,4.0,85.0,4.0,92.0,4.0,88.0,4.0,79.0,2.0,48.0,84.0,77.0,4.0,81.0,4.0,63.0,3.0,72.0,3.0,45.0,4.0,,,,,,,,,,,,
Y3_S053,3,97,63,70,2,76,3,83,4,48,3,88,2,65.47,68.83,Pass,0,48.0,72.0,47.0,3.0,48.0,4.0,86.0,3.0,30.0,2.0,80.0,4.0,65.0,68.0,54.0,4.0,84.0,2.0,39.0,2.0,46.0,2.0,90.0,3.0,,,,,,,,,,,,
Y3_S054,3,54,75,89,3,46,3,66,3,91,3,58,4,64.53,69.33,Pass,0,76.0,50.0,64.0,2.0,47.0,2.0,42.0,3.0,93.0,2.0,92.0,2.0,78.0,83.0,39.0,4.0,85.0,2.0,58.0,2.0,77.0,3.0,41.0,2.0,,,,,,,,,,,,
Y3_S055,3,86,98,63,4,64,4,94,3,54,3,88,4,69.56,70.5,Pass,0,59.0,66.0,35.0,4.0,50.0,4.0,61.0,2.0,88.0,3.0,98.0,3.0,48.0,66.0,47.0,4.0,85.0,3.0,42.0,3.0,83.0,4.0,98.0,4.0,,,,,,,,,,,,
Y3_S056,3,81,81,32,4,64,4,57,3,47,3,65,2,65.82,78.67,Pass,0,70.0,92.0,69.0,2.0,69.0,4.0,86.0,2.0,85.0,3.0,60.0,4.0,56.0,92.0,60.0,4.0,92.0,3.0,68.0,2.0,77.0,2.0,83.0,3.0,,,,,,,,,,,,
Y3_S057,3,58,55,58,3,77,3,85,4,46,2,63,2,59.59,59.17,Fail,1,68.0,53.0,36.0,4.0,35.0,3.0,40.0,2.0,90.0,3.0,71.0,2.0,56.0,65.0,49.0,3.0,65.0,2.0,66.0,2.0,41.0,3.0,69.0,3.0,,,,,,,,,,,,
Y3_S058,3,46,94,70,2,38,3,76,2,30,3,67,4,65.56,62.83,Fail,1,63.0,60.0,60.0,4.0,96.0,4.0,71.0,4.0,55.0,2.0,87.0,3.0,47.0,67.0,32.0,4.0,87.0,4.0,81.0,4.0,53.0,2.0,66.0,3.0,,,,,,,,,,,,
Y3_S059,3,97,63,82,2,69,4,91,3,99,2,43,2,63.58,77.67,Pass,0,89.0,86.0,79.0,2.0,33.0,4.0,46.0,3.0,86.0,3.0,77.0,2.0,71.0,60.0,62.0,4.0,76.0,3.0,63.0,2.0,43.0,4.0,41.0,3.0,,,,,,,,,,,,
Y3_S060,3,63,87,70,2,58,3,88,2,93,2,45,3,62.52,71.5,Pass,0,81.0,65.0,33.0,3.0,67.0,2.0,43.0,4.0,80.0,2.0,81.0,4.0,74.0,59.0,59.0,3.0,71.0,4.0,56.0,4.0,68.0,4.0,47.0,2.0,,,,,,,,,,,,
Y3_S061,3,89,68,41,2,60,3,73,2,54,4,36,2,55.17,70.17,Pass,0,50.0,68.0,48.0,4.0,38.0,4.0,65.0,3.0,69.0,4.0,53.0,4.0,49.0,97.0,83.0,3.0,74.0,2.0,43.0,4.0,58.0,3.0,36.0,2.0,,,,,,,,,,,,
Y3_S062,3,97,62,67,4,30,4,73,4,64,4,89,3,69.7,68.83,Pass,0,96.0,52.0,70.0,4.0,98.0,3.0,55.0,4.0,99.0,4.0,87.0,4.0,49.0,57.0,61.0,2.0,83.0,4.0,82.0,2.0,69.0,3.0,32.0,4.0,,,,,,,,,,,,
Y3_S063,3,71,64,91,4,74,2,54,3,90,3,75,3,69.09,71.0,Pass,0,52.0,92.0,43.0,2.0,36.0,4.0,78.0,4.0,84.0,2.0,85.0,4.0,79.0,68.0,45.0,2.0,74.0,4.0,69.0,2.0,83.0,4.0,43.0,4.0,,,,,,,,,,,,
Y3_S064,3,97,74,82,4,56,4,35,4,73,3,45,2,59.49,81.17,Pass,0,84.0,73.0,51.0,2.0,76.0,2.0,74.0,2.0,38.0,4.0,65.0,2.0,71.0,88.0,65.0,2.0,69.0,2.0,56.0,2.0,63.0,2.0,62.0,4.0,,,,,,,,,,,,
Y3_S065,3,45,85,32,4,83,3,88,3,58,2,89,3,68.24,66.67,Pass,0,68.0,61.0,80.0,3.0,40.0,4.0,71.0,4.0,98.0,2.0,86.0,2.0,62.0,79.0,49.0,4.0,98.0,2.0,80.0,3.0,66.0,3.0,55.0,3.0,,,,,,,,,,,,
Y3_S066,3,92,52,33,2,60,2,54,4,44,2,64,2,67.12,74.67,Pass,0,87.0,85.0,66.0,2.0,71.0,4.0,90.0,3.0,97.0,2.0,63.0,2.0,68.0,64.0,98.0,3.0,59.0,4.0,36.0,3.0,81.0,4.0,75.0,4.0,,,,,,,,,,,,
Y3_S067,3,56,73,73,4,78,2,44,3,71,4,92,4,68.39,62.17,Fail,1,67.0,73.0,82.0,4.0,82.0,2.0,81.0,4.0,72.0,4.0,71.0,2.0,49.0,55.0,70.0,3.0,33.0,4.0,31.0,3.0,96.0,3.0,50.0,3.0,,,,,,,,,,,,
Y3_S068,3,87,97,98,2,57,3,32,2,78,2,92,4,69.15,78.83,Pass,0,67.0,78.0,98.0,4.0,76.0,4.0,57.0,4.0,33.0,4.0,74.0,4.0,89.0,55.0,66.0,2.0,38.0,2.0,94.0,4.0,55.0,2.0,60.0,3.0,,,,,,,,,,,,
Y3_S069,3,67,74,39,2,93,3,44,4,85,2,49,2,62.29,73.83,Pass,0,91.0,67.0,82.0,2.0,30.0,3.0,87.0,4.0,91.0,3.0,41.0,3.0,71.0,73.0,44.0,3.0,30.0,4.0,86.0,4.0,47.0,3.0,89.0,3.0,,,,,,,,,,,,
Y3_S070,3,83,52,48,3,51,2,62,3,64,4,96,4,61.0,60.17,Fail,1,54.0,71.0,44.0,4.0,53.0,2.0,33.0,2.0,86.0,2.0,66.0,4.0,45.0,56.0,50.0,4.0,73.0,4.0,87.0,3.0,63.0,2.0,33.0,4.0,,,,,,,,,,,,
Y3_S071,3,70,60,39,2,95,4,35,4,88,2,37,3,57.38,62.67,Fail,1,54.0,47.0,67.0,2.0,44.0,4.0,52.0,3.0,75.0,4.0,57.0,3.0,54.0,91.0,33.0,4.0,95.0,4.0,36.0,4.0,60.0,3.0,48.0,2.0,,,,,,,,,,,,
Y3_S072,3,72,63,49,2,72,4,77,4,46,3,79,4,69.13,62.67,Fail,1,48.0,66.0,68.0,3.0,73.0,3.0,69.0,2.0,41.0,3.0,57.0,3.0,66.0,61.0,96.0,4.0,39.0,3.0,86.0,2.0,66.0,2.0,93.0,4.0,,,,,,,,,,,,
Y3_S073,3,66,74,69,2,89,3,77,2,48,4,62,2,66.51,67.5,Pass,0,72.0,81.0,65.0,2.0,50.0,3.0,60.0,2.0,59.0,4.0,78.0,3.0,55.0,57.0,93.0,2.0,57.0,3.0,72.0,2.0,64.0,4.0,75.0,3.0,,,,,,,,,,,,
Y3_S074,3,59,46,90,4,93,2,81,4,98,4,76,4,76.21,66.17,Pass,0,46.0,88.0,93.0,3.0,57.0,4.0,83.0,3.0,96.0,3.0,92.0,2.0,66.0,92.0,68.0,4.0,50.0,3.0,60.0,2.0,55.0,4.0,51.0,2.0,,,,,,,,,,,,
Y3_S075,3,45,81,75,2,46,4,88,3,41,4,35,2,66.13,65.33,Pass,0,60.0,70.0,34.0,2.0,75.0,3.0,73.0,4.0,81.0,3.0,82.0,2.0,73.0,63.0,76.0,4.0,64.0,4.0,82.0,4.0,87.0,2.0,45.0,2.0,,,,,,,,,,,,
Y3_S076,3,76,82,81,3,30,3,73,3,79,3,49,3,65.87,72.67,Pass,0,58.0,49.0,70.0,3.0,74.0,4.0,56.0,3.0,73.0,2.0,62.0,2.0,91.0,80.0,36.0,4.0,68.0,2.0,53.0,3.0,99.0,4.0,83.0,3.0,,,,,,,,,,,,
Y3_S077,3,54,60,61,2,90,3,82,4,85,4,67,3,67.68,67.83,Pass,0,62.0,89.0,93.0,4.0,59.0,2.0,78.0,2.0,42.0,3.0,54.0,3.0,80.0,62.0,34.0,4.0,71.0,3.0,61.0,2.0,39.0,2.0,78.0,3.0,,,,,,,,,,,,
Y3_S078,3,57,99,46,2,73,3,75,4,66,4,92,3,68.8,75.83,Pass,0,85.0,74.0,55.0,3.0,75.0,4.0,43.0,2.0,92.0,4.0,57.0,2.0,73.0,67.0,47.0,4.0,76.0,3.0,34.0,4.0,88.0,4.0,88.0,4.0,,,,,,,,,,,,
Y3_S079,3,86,91,42,3,62,2,91,4,45,3,35,2,61.98,74.67,Pass,0,59.0,48.0,85.0,3.0,63.0,4.0,85.0,4.0,38.0,4.0,62.0,4.0,65.0,99.0,86.0,3.0,42.0,3.0,33.0,3.0,77.0,4.0,59.0,2.0,,,,,,,,,,,,
Y3_S080,3,52,56,70,3,55,3,31,4,85,3,35,3,56.82,72.67,Pass,0,84.0,75.0,90.0,2.0,42.0,4.0,73.0,2.0,88.0,2.0,54.0,2.0,82.0,87.0,43.0,3.0,52.0,3.0,89.0,4.0,41.0,2.0,35.0,4.0,,,,,,,,,,,,
Y3_S081,3,82,94,81,2,37,2,63,4,89,2,75,3,63.19,77.0,Pass,0,67.0,84.0,74.0,4.0,80.0,3.0,34.0,4.0,42.0,3.0,91.0,2.0,67.0,68.0,36.0,3.0,66.0,2.0,97.0,3.0,71.0,3.0,34.0,3.0,,,,,,,,,,,,
Y3_S082,3,86,67,44,4,82,2,38,4,67,3,78,2,52.16,68.33,Pass,0,59.0,45.0,83.0,3.0,49.0,2.0,36.0,2.0,40.0,4.0,41.0,4.0,58.0,95.0,73.0,3.0,46.0,4.0,30.0,2.0,80.0,2.0,33.0,4.0,,,,,,,,,,,,
Y3_S083,3,72,60,92,2,46,2,81,3,66,3,90,2,68.82,68.17,Pass,0,59.0,78.0,99.0,2.0,49.0,2.0,88.0,2.0,62.0,3.0,46.0,2.0,63.0,77.0,30.0,2.0,56.0,3.0,88.0,3.0,52.0,3.0,80.0,4.0,,,,,,,,,,,,
Y3_S084,3,95,72,97,4,71,4,86,3,97,3,91,4,75.89,72.83,Pass,0,92.0,51.0,79.0,3.0,55.0,3.0,48.0,2.0,90.0,3.0,79.0,3.0,61.0,66.0,42.0,3.0,94.0,3.0,37.0,2.0,51.0,3.0,95.0,2.0,,,,,,,,,,,,
Y3_S085,3,47,98,55,2,55,3,37,3,77,4,83,3,61.38,82.17,Pass,0,84.0,99.0,44.0,2.0,47.0,3.0,52.0,3.0,75.0,4.0,68.0,4.0,97.0,68.0,93.0,4.0,45.0,4.0,99.0,3.0,42.0,4.0,38.0,4.0,,,,,,,,,,,,
Y3_S086,3,78,61,58,2,72,3,93,4,63,4,42,4,64.98,71.67,Pass,0,82.0,76.0,74.0,3.0,94.0,4.0,87.0,2.0,34.0,2.0,34.0,4.0,65.0,68.0,47.0,2.0,83.0,3.0,53.0,4.0,89.0,2.0,52.0,3.0,,,,,,,,,,,,
Y3_S087,3,48,78,99,4,68,3,52,3,31,2,94,3,76.25,70.67,Pass,0,49.0,89.0,89.0,4.0,79.0,2.0,41.0,4.0,76.0,4.0,94.0,4.0,92.0,68.0,91.0,4.0,88.0,4.0,76.0,3.0,68.0,2.0,61.0,2.0,,,,,,,,,,,,
Y3_S088,3,82,57,40,3,88,3,84,2,46,2,89,4,68.43,76.33,Pass,0,90.0,96.0,39.0,3.0,57.0,2.0,72.0,3.0,84.0,3.0,77.0,2.0,71.0,62.0,89.0,3.0,98.0,3.0,50.0,3.0,32.0,4.0,91.0,2.0,,,,,,,,,,,,
Y3_S089,3,81,46,95,4,71,3,71,2,97,2,71,4,73.15,66.17,Pass,0,49.0,69.0,78.0,2.0,63.0,2.0,99.0,3.0,48.0,3.0,69.0,2.0,79.0,73.0,71.0,2.0,94.0,2.0,82.0,4.0,34.0,3.0,46.0,2.0,,,,,,,,,,,,
Y3_S090,3,64,47,66,3,44,4,77,2,77,4,94,2,61.65,64.17,Fail,1,75.0,85.0,55.0,2.0,85.0,3.0,38.0,3.0,42.0,2.0,70.0,2.0,45.0,69.0,76.0,4.0,81.0,3.0,57.0,2.0,35.0,4.0,41.0,3.0,,,,,,,,,,,,
Y3_S091,3,96,92,96,3,44,4,65,3,32,2,96,3,67.68,71.67,Pass,0,66.0,63.0,83.0,2.0,39.0,2.0,62.0,2.0,80.0,4.0,53.0,4.0,63.0,50.0,69.0,3.0,73.0,3.0,97.0,2.0,85.0,3.0,48.0,4.0,,,,,,,,,,,,
Y3_S092,3,56,55,99,4,70,2,32,4,57,4,77,4,60.23,67.17,Pass,0,86.0,68.0,69.0,3.0,49.0,4.0,56.0,2.0,42.0,3.0,64.0,4.0,66.0,72.0,50.0,3.0,47.0,4.0,89.0,2.0,66.0,2.0,43.0,2.0,,,,,,,,,,,,
Y3_S093,3,71,84,89,4,58,4,59,4,67,4,56,2,56.33,78.83,Pass,0,84.0,82.0,44.0,4.0,32.0,3.0,46.0,4.0,40.0,2.0,98.0,3.0,58.0,94.0,55.0,2.0,36.0,4.0,45.0,4.0,85.0,2.0,33.0,2.0,,,,,,,,,,,,
Y3_S094,3,91,80,99,2,67,2,91,2,77,3,65,2,74.71,69.33,Pass,0,58.0,48.0,73.0,3.0,42.0,3.0,62.0,2.0,86.0,2.0,99.0,3.0,47.0,92.0,62.0,2.0,60.0,2.0,56.0,4.0,91.0,3.0,95.0,3.0,,,,,,,,,,,,
Y3_S095,3,61,51,97,2,67,4,30,2,71,2,85,4,61.91,64.0,Fail,1,61.0,52.0,88.0,2.0,56.0,3.0,45.0,3.0,34.0,3.0,32.0,4.0,98.0,61.0,99.0,4.0,36.0,3.0,43.0,3.0,76.0,2.0,72.0,4.0,,,,,,,,,,,,
Y3_S096,3,73,81,34,2,89,2,99,3,99,3,72,2,69.24,70.5,Pass,0,69.0,53.0,32.0,3.0,77.0,4.0,30.0,2.0,82.0,3.0,45.0,4.0,92.0,55.0,84.0,2.0,57.0,2.0,87.0,2.0,89.0,4.0,51.0,3.0,,,,,,,,,,,,
Y3_S097,3,93,86,56,4,54,3,53,4,79,4,95,3,61.53,80.83,Pass,0,97.0,76.0,77.0,4.0,69.0,3.0,37.0,4.0,55.0,4.0,80.0,3.0,71.0,62.0,92.0,2.0,56.0,2.0,68.0,2.0,36.0,4.0,39.0,3.0,,,,,,,,,,,,
Y3_S098,3,51,65,82,3,86,4,56,3,33,4,77,4,59.28,67.67,Pass,0,86.0,47.0,32.0,4.0,60.0,3.0,78.0,3.0,50.0,2.0,83.0,2.0,64.0,93.0,78.0,3.0,36.0,2.0,77.0,2.0,42.0,4.0,31.0,3.0,,,,,,,,,,,,
Y3_S099,3,82,50,74,4,34,4,61,2,42,3,54,2,66.2,71.33,Pass,0,65.0,72.0,87.0,3.0,34.0,3.0,89.0,4.0,72.0,2.0,86.0,4.0,98.0,61.0,74.0,3.0,66.0,3.0,83.0,3.0,35.0,3.0,92.0,3.0,,,,,,,,,,,,
